"","entrezgene_id","ensembl_gene_id"
"826",30,"ENSG00000060971"
"827",586,"ENSG00000060982"
"828",51564,"ENSG00000061273"
"829",11178,"ENSG00000061337"
"830",93166,"ENSG00000061455"
"831",7478,"ENSG00000061492"
"832",6676,"ENSG00000061656"
"833",10787,"ENSG00000061676"
"834",60488,"ENSG00000061794"
"835",2983,"ENSG00000061918"
"836",6433,"ENSG00000061936"
"837",10188,"ENSG00000061938"
"838",23041,"ENSG00000061987"
"839",1001,"ENSG00000062038"
"840",416,"ENSG00000062096"
"841",65056,"ENSG00000062194"
"842",84649,"ENSG00000062282"
"843",7771,"ENSG00000062370"
"844",1431,"ENSG00000062485"
"845",4058,"ENSG00000062524"
"846",64951,"ENSG00000062582"
"847",63916,"ENSG00000062598"
"848",23063,"ENSG00000062650"
"849",81671,"ENSG00000062716"
"850",10513,"ENSG00000062725"
"851",5424,"ENSG00000062822"
"852",124925,"ENSG00000063015"
"853",1975,"ENSG00000063046"
"854",28968,"ENSG00000063127"
"855",29998,"ENSG00000063169"
"856",56848,"ENSG00000063176"
"857",6141,"ENSG00000063177"
"858",770,"ENSG00000063180"
"859",79763,"ENSG00000063241"
"860",11338,"ENSG00000063244"
"861",29924,"ENSG00000063245"
"862",55588,"ENSG00000063322"
"863",57491,"ENSG00000063438"
"864",2928,"ENSG00000063515"
"865",10838,"ENSG00000063587"
"866",105373378,"ENSG00000063587"
"867",8776,"ENSG00000063601"
"868",2817,"ENSG00000063660"
"869",57143,"ENSG00000063761"
"870",3029,"ENSG00000063854"
"871",6047,"ENSG00000063978"
"872",841,"ENSG00000064012"
"873",22998,"ENSG00000064042"
"874",55726,"ENSG00000064102"
"875",51768,"ENSG00000064115"
"876",1747,"ENSG00000064195"
"877",53340,"ENSG00000064199"
"878",10077,"ENSG00000064201"
"879",8839,"ENSG00000064205"
"880",58524,"ENSG00000064218"
"881",10402,"ENSG00000064225"
"882",9914,"ENSG00000064270"
"883",4804,"ENSG00000064300"
"884",50937,"ENSG00000064309"
"885",6873,"ENSG00000064313"
"886",28996,"ENSG00000064393"
"887",23534,"ENSG00000064419"
"888",NA,"ENSG00000064489"
"889",8625,"ENSG00000064490"
"890",54929,"ENSG00000064545"
"891",9170,"ENSG00000064547"
"892",5476,"ENSG00000064601"
"893",10147,"ENSG00000064607"
"894",6558,"ENSG00000064651"
"895",28966,"ENSG00000064652"
"896",2139,"ENSG00000064655"
"897",1265,"ENSG00000064666"
"898",10347,"ENSG00000064687"
"899",9627,"ENSG00000064692"
"900",11218,"ENSG00000064703"
"901",53339,"ENSG00000064726"
"902",55711,"ENSG00000064763"
"903",8537,"ENSG00000064787"
"904",5449,"ENSG00000064835"
"905",1117,"ENSG00000064886"
"906",22904,"ENSG00000064932"
"907",5378,"ENSG00000064933"
"908",10362,"ENSG00000064961"
"909",10203,"ENSG00000064989"
"910",6882,"ENSG00000064995"
"911",23294,"ENSG00000064999"
"912",8943,"ENSG00000065000"
"913",7629,"ENSG00000065029"
"914",9351,"ENSG00000065054"
"915",4913,"ENSG00000065057"
"916",54887,"ENSG00000065060"
"917",2773,"ENSG00000065135"
"918",3843,"ENSG00000065150"
"919",4942,"ENSG00000065154"
"920",10885,"ENSG00000065183"
"921",5586,"ENSG00000065243"
"922",57418,"ENSG00000065268"
"923",9697,"ENSG00000065308"
"924",9423,"ENSG00000065320"
"925",9340,"ENSG00000065325"
"926",55388,"ENSG00000065328"
"927",1606,"ENSG00000065357"
"928",2065,"ENSG00000065361"
"929",54763,"ENSG00000065371"
"930",91526,"ENSG00000065413"
"931",3735,"ENSG00000065427"
"932",23536,"ENSG00000065457"
"933",10954,"ENSG00000065485"
"934",55633,"ENSG00000065491"
"935",4710,"ENSG00000065518"
"936",23013,"ENSG00000065526"
"937",4638,"ENSG00000065534"
"938",55854,"ENSG00000065548"
"939",6416,"ENSG00000065559"
"940",55248,"ENSG00000065600"
"941",9892,"ENSG00000065609"
"942",9748,"ENSG00000065613"
"943",51167,"ENSG00000065615"
"944",1308,"ENSG00000065618"
"945",119391,"ENSG00000065621"
"946",55176,"ENSG00000065665"
"947",5588,"ENSG00000065675"
"948",7089,"ENSG00000065717"
"949",51665,"ENSG00000065802"
"950",83641,"ENSG00000065809"
"951",4199,"ENSG00000065833"
"952",23216,"ENSG00000065882"
"953",8621,"ENSG00000065883"
"954",10797,"ENSG00000065911"
"955",84679,"ENSG00000065923"
"956",55810,"ENSG00000065970"
"957",4904,"ENSG00000065978"
"958",5141,"ENSG00000065989"
"959",5525,"ENSG00000066027"
"960",1496,"ENSG00000066032"
"961",1994,"ENSG00000066044"
"962",7075,"ENSG00000066056"
"963",57609,"ENSG00000066084"
"964",6602,"ENSG00000066117"
"965",9682,"ENSG00000066135"
"966",4802,"ENSG00000066136"
"967",84217,"ENSG00000066185"
"968",6550,"ENSG00000066230"
"969",25791,"ENSG00000066248"
"970",259266,"ENSG00000066279"
"971",8832,"ENSG00000066294"
"972",64834,"ENSG00000066322"
"973",6688,"ENSG00000066336"
"974",30834,"ENSG00000066379"
"975",744,"ENSG00000066382"
"976",51208,"ENSG00000066405"
"977",27107,"ENSG00000066422"
"978",4287,"ENSG00000066427"
"979",9950,"ENSG00000066455"
"980",2263,"ENSG00000066468"
"981",55631,"ENSG00000066557"
"982",51015,"ENSG00000066583"
"983",2009,"ENSG00000066629"
"984",60487,"ENSG00000066651"
"985",55623,"ENSG00000066654"
"986",91283,"ENSG00000066697"
"987",26153,"ENSG00000066735"
"988",55102,"ENSG00000066739"
"989",10565,"ENSG00000066777"
"990",348158,"ENSG00000066813"
"991",57623,"ENSG00000066827"
"992",9650,"ENSG00000066855"
"993",10734,"ENSG00000066923"
"994",2235,"ENSG00000066926"
"995",4649,"ENSG00000066933"
"996",8653,"ENSG00000067048"
"997",5214,"ENSG00000067057"
"998",3422,"ENSG00000067064"
"999",6672,"ENSG00000067066"
"1000",1316,"ENSG00000067082"
"1001",8611,"ENSG00000067113"
"1002",4756,"ENSG00000067141"
"1003",23471,"ENSG00000067167"
"1004",5255,"ENSG00000067177"
"1005",7132,"ENSG00000067182"
"1006",782,"ENSG00000067191"
"1007",7813,"ENSG00000067208"
"1008",9399,"ENSG00000067221"
"1009",5315,"ENSG00000067225"
"1010",54505,"ENSG00000067248"
"1011",30836,"ENSG00000067334"
"1012",79091,"ENSG00000067365"
"1013",7158,"ENSG00000067369"
"1014",7216,"ENSG00000067445"
"1015",51018,"ENSG00000067533"
"1016",387,"ENSG00000067560"
"1017",1659,"ENSG00000067596"
"1018",5382,"ENSG00000067601"
"1019",5590,"ENSG00000067606"
"1020",7544,"ENSG00000067646"
"1021",55699,"ENSG00000067704"
"1022",6857,"ENSG00000067715"
"1023",89795,"ENSG00000067798"
"1024",3421,"ENSG00000067829"
"1025",79641,"ENSG00000067836"
"1026",57595,"ENSG00000067840"
"1027",492,"ENSG00000067842"
"1028",6093,"ENSG00000067900"
"1029",865,"ENSG00000067955"
"1030",5165,"ENSG00000067992"
"1031",8692,"ENSG00000068001"
"1032",9759,"ENSG00000068024"
"1033",11186,"ENSG00000068028"
"1034",2261,"ENSG00000068078"
"1035",3430,"ENSG00000068079"
"1036",63897,"ENSG00000068097"
"1037",80347,"ENSG00000068120"
"1038",79990,"ENSG00000068137"
"1039",4205,"ENSG00000068305"
"1040",55593,"ENSG00000068308"
"1041",7030,"ENSG00000068323"
"1042",4943,"ENSG00000068354"
"1043",2182,"ENSG00000068366"
"1044",3632,"ENSG00000068383"
"1045",27238,"ENSG00000068394"
"1046",56850,"ENSG00000068400"
"1047",24140,"ENSG00000068438"
"1048",55771,"ENSG00000068489"
"1049",65055,"ENSG00000068615"
"1050",23250,"ENSG00000068650"
"1051",25885,"ENSG00000068654"
"1052",9741,"ENSG00000068697"
"1053",57217,"ENSG00000068724"
"1054",51447,"ENSG00000068745"
"1055",286749,"ENSG00000068781"
"1056",55133,"ENSG00000068784"
"1057",3796,"ENSG00000068796"
"1058",10235,"ENSG00000068831"
"1059",23198,"ENSG00000068878"
"1060",57560,"ENSG00000068885"
"1061",22933,"ENSG00000068903"
"1062",27248,"ENSG00000068912"
"1063",5526,"ENSG00000068971"
"1064",5837,"ENSG00000068976"
"1065",8712,"ENSG00000068985"
"1066",5307,"ENSG00000069011"
"1067",57113,"ENSG00000069018"
"1068",375449,"ENSG00000069020"
"1069",221395,"ENSG00000069122"
"1070",54549,"ENSG00000069188"
"1071",8756,"ENSG00000069206"
"1072",55746,"ENSG00000069248"
"1073",64710,"ENSG00000069275"
"1074",55737,"ENSG00000069329"
"1075",10294,"ENSG00000069345"
"1076",602,"ENSG00000069399"
"1077",8514,"ENSG00000069424"
"1078",10060,"ENSG00000069431"
"1079",51083,"ENSG00000069482"
"1080",29121,"ENSG00000069493"
"1081",139341,"ENSG00000069509"
"1082",4129,"ENSG00000069535"
"1083",6095,"ENSG00000069667"
"1084",1815,"ENSG00000069696"
"1085",7049,"ENSG00000069702"
"1086",8399,"ENSG00000069764"
"1087",54626,"ENSG00000069812"
"1088",483,"ENSG00000069849"
"1089",4734,"ENSG00000069869"
"1090",9488,"ENSG00000069943"
"1091",5597,"ENSG00000069956"
"1092",10681,"ENSG00000069966"
"1093",5873,"ENSG00000069974"
"1094",27440,"ENSG00000069998"
"1095",7353,"ENSG00000070010"
"1096",4040,"ENSG00000070018"
"1097",2984,"ENSG00000070019"
"1098",6343,"ENSG00000070031"
"1099",57661,"ENSG00000070047"
"1100",8518,"ENSG00000070061"
"1101",4925,"ENSG00000070081"
"1102",5217,"ENSG00000070087"
"1103",5774,"ENSG00000070159"
"1104",6710,"ENSG00000070182"
"1105",27071,"ENSG00000070190"
"1106",2255,"ENSG00000070193"
"1107",23446,"ENSG00000070214"
"1108",54916,"ENSG00000070269"
"1109",23293,"ENSG00000070366"
"1110",10640,"ENSG00000070367"
"1111",8218,"ENSG00000070371"
"1112",27006,"ENSG00000070388"
"1113",10272,"ENSG00000070404"
"1114",9993,"ENSG00000070413"
"1115",55658,"ENSG00000070423"
"1116",4335,"ENSG00000070444"
"1117",79364,"ENSG00000070476"
"1118",23210,"ENSG00000070495"
"1119",5423,"ENSG00000070501"
"1120",55808,"ENSG00000070526"
"1121",55062,"ENSG00000070540"
"1122",22844,"ENSG00000070601"
"1123",57704,"ENSG00000070610"
"1124",3340,"ENSG00000070614"
"1125",440,"ENSG00000070669"
"1126",10947,"ENSG00000070718"
"1127",1258,"ENSG00000070729"
"1128",10610,"ENSG00000070731"
"1129",1103,"ENSG00000070748"
"1130",26986,"ENSG00000070756"
"1131",10420,"ENSG00000070759"
"1132",29105,"ENSG00000070761"
"1133",1459,"ENSG00000070770"
"1134",11099,"ENSG00000070778"
"1135",8891,"ENSG00000070785"
"1136",815,"ENSG00000070808"
"1137",6949,"ENSG00000070814"
"1138",998,"ENSG00000070831"
"1139",26031,"ENSG00000070882"
"1140",2046,"ENSG00000070886"
"1141",6559,"ENSG00000070915"
"1142",56852,"ENSG00000070950"
"1143",490,"ENSG00000070961"
"1144",29850,"ENSG00000070985"
"1145",8440,"ENSG00000071051"
"1146",9448,"ENSG00000071054"
"1147",11320,"ENSG00000071073"
"1148",6160,"ENSG00000071082"
"1149",9948,"ENSG00000071127"
"1150",23161,"ENSG00000071189"
"1151",54860,"ENSG00000071203"
"1152",79658,"ENSG00000071205"
"1153",6196,"ENSG00000071242"
"1154",54556,"ENSG00000071243"
"1155",22846,"ENSG00000071246"
"1156",29995,"ENSG00000071282"
"1157",114049,"ENSG00000071462"
"1158",6400,"ENSG00000071537"
"1159",9319,"ENSG00000071539"
"1160",537,"ENSG00000071553"
"1161",6929,"ENSG00000071564"
"1162",28951,"ENSG00000071575"
"1163",26528,"ENSG00000071626"
"1164",53615,"ENSG00000071655"
"1165",51052,"ENSG00000071677"
"1166",6596,"ENSG00000071794"
"1167",9130,"ENSG00000071859"
"1168",60343,"ENSG00000071889"
"1169",29894,"ENSG00000071894"
"1170",140469,"ENSG00000071909"
"1171",79901,"ENSG00000071967"
"1172",28513,"ENSG00000071991"
"1173",5134,"ENSG00000071994"
"1174",55117,"ENSG00000072041"
"1175",51109,"ENSG00000072042"
"1176",5566,"ENSG00000072062"
"1177",22859,"ENSG00000072071"
"1178",6694,"ENSG00000072080"
"1179",87,"ENSG00000072110"
"1180",23503,"ENSG00000072121"
"1181",27330,"ENSG00000072133"
"1182",22905,"ENSG00000072134"
"1183",26469,"ENSG00000072135"
"1184",55679,"ENSG00000072163"
"1185",55515,"ENSG00000072182"
"1186",10290,"ENSG00000072195"
"1187",84708,"ENSG00000072201"
"1188",224,"ENSG00000072210"
"1189",7037,"ENSG00000072274"
"1190",6720,"ENSG00000072310"
"1191",7224,"ENSG00000072315"
"1192",27125,"ENSG00000072364"
"1193",7321,"ENSG00000072401"
"1194",64398,"ENSG00000072415"
"1195",9886,"ENSG00000072422"
"1196",8243,"ENSG00000072501"
"1197",3028,"ENSG00000072506"
"1198",2011,"ENSG00000072518"
"1199",3161,"ENSG00000072571"
"1200",55743,"ENSG00000072609"
"1201",29953,"ENSG00000072657"
"1202",8974,"ENSG00000072682"
"1203",2213,"ENSG00000072694"
"1204",4775,"ENSG00000072736"
"1205",51095,"ENSG00000072756"
"1206",37,"ENSG00000072778"
"1207",6793,"ENSG00000072786"
"1208",23291,"ENSG00000072803"
"1209",9744,"ENSG00000072818"
"1210",1400,"ENSG00000072832"
"1211",2121,"ENSG00000072840"
"1212",51009,"ENSG00000072849"
"1213",54847,"ENSG00000072858"
"1214",54820,"ENSG00000072864"
"1215",10335,"ENSG00000072952"
"1216",79041,"ENSG00000072954"
"1217",8907,"ENSG00000072958"
"1218",5817,"ENSG00000073008"
"1219",7515,"ENSG00000073050"
"1220",949,"ENSG00000073060"
"1221",54905,"ENSG00000073067"
"1222",4171,"ENSG00000073111"
"1223",54456,"ENSG00000073146"
"1224",56666,"ENSG00000073150"
"1225",83642,"ENSG00000073169"
"1226",8626,"ENSG00000073282"
"1227",80216,"ENSG00000073331"
"1228",3993,"ENSG00000073350"
"1229",5151,"ENSG00000073417"
"1230",1183,"ENSG00000073464"
"1231",54475,"ENSG00000073536"
"1232",6389,"ENSG00000073578"
"1233",6605,"ENSG00000073584"
"1234",54752,"ENSG00000073598"
"1235",55876,"ENSG00000073605"
"1236",5927,"ENSG00000073614"
"1237",4185,"ENSG00000073670"
"1238",5523,"ENSG00000073711"
"1239",10979,"ENSG00000073712"
"1240",8647,"ENSG00000073734"
"1241",10170,"ENSG00000073737"
"1242",922,"ENSG00000073754"
"1243",5743,"ENSG00000073756"
"1244",10644,"ENSG00000073792"
"1245",9175,"ENSG00000073803"
"1246",6480,"ENSG00000073849"
"1247",30009,"ENSG00000073861"
"1248",NA,"ENSG00000073905"
"1249",10129,"ENSG00000073910"
"1250",8301,"ENSG00000073921"
"1251",4905,"ENSG00000073969"
"1252",2736,"ENSG00000074047"
"1253",23332,"ENSG00000074054"
"1254",65993,"ENSG00000074071"
"1255",4854,"ENSG00000074181"
"1256",1207,"ENSG00000074201"
"1257",5522,"ENSG00000074211"
"1258",8463,"ENSG00000074219"
"1259",8726,"ENSG00000074266"
"1260",54825,"ENSG00000074276"
"1261",6620,"ENSG00000074317"
"1262",7251,"ENSG00000074319"
"1263",55421,"ENSG00000074356"
"1264",489,"ENSG00000074370"
"1265",771,"ENSG00000074410"
"1266",11343,"ENSG00000074416"
"1267",59277,"ENSG00000074527"
"1268",617,"ENSG00000074582"
"1269",9891,"ENSG00000074590"
"1270",54878,"ENSG00000074603"
"1271",9187,"ENSG00000074621"
"1272",55205,"ENSG00000074657"
"1273",8578,"ENSG00000074660"
"1274",3998,"ENSG00000074695"
"1275",51495,"ENSG00000074696"
"1276",26034,"ENSG00000074706"
"1277",23140,"ENSG00000074755"
"1278",50508,"ENSG00000074771"
"1279",2023,"ENSG00000074800"
"1280",6557,"ENSG00000074803"
"1281",56005,"ENSG00000074842"
"1282",57719,"ENSG00000074855"
"1283",51175,"ENSG00000074935"
"1284",55160,"ENSG00000074964"
"1285",7294,"ENSG00000074966"
"1286",9671,"ENSG00000075035"
"1287",3785,"ENSG00000075043"
"1288",6865,"ENSG00000075073"
"1289",64431,"ENSG00000075089"
"1290",54962,"ENSG00000075131"
"1291",6717,"ENSG00000075142"
"1292",8672,"ENSG00000075151"
"1293",79023,"ENSG00000075188"
"1294",10371,"ENSG00000075213"
"1295",51512,"ENSG00000075218"
"1296",10512,"ENSG00000075223"
"1297",55020,"ENSG00000075234"
"1298",38,"ENSG00000075239"
"1299",23151,"ENSG00000075240"
"1300",9620,"ENSG00000075275"
"1301",7479,"ENSG00000075290"
"1302",27332,"ENSG00000075292"
"1303",55972,"ENSG00000075303"
"1304",29090,"ENSG00000075336"
"1305",119,"ENSG00000075340"
"1306",2249,"ENSG00000075388"
"1307",9462,"ENSG00000075391"
"1308",9605,"ENSG00000075399"
"1309",7587,"ENSG00000075407"
"1310",4140,"ENSG00000075413"
"1311",5250,"ENSG00000075415"
"1312",64778,"ENSG00000075420"
"1313",2355,"ENSG00000075426"
"1314",27091,"ENSG00000075429"
"1315",27092,"ENSG00000075461"
"1316",285527,"ENSG00000075539"
"1317",23505,"ENSG00000075568"
"1318",6624,"ENSG00000075618"
"1319",60,"ENSG00000075624"
"1320",55034,"ENSG00000075643"
"1321",5337,"ENSG00000075651"
"1322",479,"ENSG00000075673"
"1323",284403,"ENSG00000075702"
"1324",1739,"ENSG00000075711"
"1325",7879,"ENSG00000075785"
"1326",55973,"ENSG00000075790"
"1327",25956,"ENSG00000075826"
"1328",9733,"ENSG00000075856"
"1329",55843,"ENSG00000075884"
"1330",113457,"ENSG00000075886"
"1331",5076,"ENSG00000075891"
"1332",23016,"ENSG00000075914"
"1333",22920,"ENSG00000075945"
"1334",23609,"ENSG00000075975"
"1335",4175,"ENSG00000076003"
"1336",25996,"ENSG00000076043"
"1337",10179,"ENSG00000076053"
"1338",5939,"ENSG00000076067"
"1339",11176,"ENSG00000076108"
"1340",25930,"ENSG00000076201"
"1341",4292,"ENSG00000076242"
"1342",7374,"ENSG00000076248"
"1343",2329,"ENSG00000076258"
"1344",27252,"ENSG00000076321"
"1345",8786,"ENSG00000076344"
"1346",113235,"ENSG00000076351"
"1347",5362,"ENSG00000076356"
"1348",10615,"ENSG00000076382"
"1349",88455,"ENSG00000076513"
"1350",7163,"ENSG00000076554"
"1351",32,"ENSG00000076555"
"1352",9618,"ENSG00000076604"
"1353",55824,"ENSG00000076641"
"1354",55094,"ENSG00000076650"
"1355",3385,"ENSG00000076662"
"1356",22978,"ENSG00000076685"
"1357",4162,"ENSG00000076706"
"1358",2239,"ENSG00000076716"
"1359",55796,"ENSG00000076770"
"1360",57662,"ENSG00000076826"
"1361",5909,"ENSG00000076864"
"1362",56949,"ENSG00000076924"
"1363",9138,"ENSG00000076928"
"1364",100505585,"ENSG00000076928"
"1365",6813,"ENSG00000076944"
"1366",5609,"ENSG00000076984"
"1367",27231,"ENSG00000077009"
"1368",8527,"ENSG00000077044"
"1369",83992,"ENSG00000077063"
"1370",51412,"ENSG00000077080"
"1371",5915,"ENSG00000077092"
"1372",7155,"ENSG00000077097"
"1373",56889,"ENSG00000077147"
"1374",4791,"ENSG00000077150"
"1375",29089,"ENSG00000077152"
"1376",4660,"ENSG00000077157"
"1377",54431,"ENSG00000077232"
"1378",2975,"ENSG00000077235"
"1379",3566,"ENSG00000077238"
"1380",23032,"ENSG00000077254"
"1381",5063,"ENSG00000077264"
"1382",827,"ENSG00000077274"
"1383",1641,"ENSG00000077279"
"1384",6626,"ENSG00000077312"
"1385",9576,"ENSG00000077327"
"1386",56915,"ENSG00000077348"
"1387",1781,"ENSG00000077380"
"1388",54518,"ENSG00000077420"
"1389",4034,"ENSG00000077454"
"1390",143684,"ENSG00000077458"
"1391",51548,"ENSG00000077463"
"1392",7299,"ENSG00000077498"
"1393",10714,"ENSG00000077514"
"1394",88,"ENSG00000077522"
"1395",832,"ENSG00000077549"
"1396",7107,"ENSG00000077585"
"1397",10003,"ENSG00000077616"
"1398",79960,"ENSG00000077684"
"1399",203427,"ENSG00000077713"
"1400",7319,"ENSG00000077721"
"1401",2260,"ENSG00000077782"
"1402",8468,"ENSG00000077800"
"1403",27127,"ENSG00000077935"
"1404",2192,"ENSG00000077942"
"1405",8516,"ENSG00000077943"
"1406",8530,"ENSG00000077984"
"1407",4133,"ENSG00000078018"
"1408",9063,"ENSG00000078043"
"1409",273,"ENSG00000078053"
"1410",369,"ENSG00000078061"
"1411",56922,"ENSG00000078070"
"1412",27074,"ENSG00000078081"
"1413",2191,"ENSG00000078098"
"1414",10529,"ENSG00000078114"
"1415",55331,"ENSG00000078124"
"1416",3093,"ENSG00000078140"
"1417",5289,"ENSG00000078142"
"1418",55728,"ENSG00000078177"
"1419",57103,"ENSG00000078237"
"1420",7289,"ENSG00000078246"
"1421",8871,"ENSG00000078269"
"1422",108,"ENSG00000078295"
"1423",5527,"ENSG00000078304"
"1424",NA,"ENSG00000078319"
"1425",54715,"ENSG00000078328"
"1426",2782,"ENSG00000078369"
"1427",3205,"ENSG00000078399"
"1428",1906,"ENSG00000078401"
"1429",8028,"ENSG00000078403"
"1430",55063,"ENSG00000078487"
"1431",117,"ENSG00000078549"
"1432",26281,"ENSG00000078579"
"1433",27334,"ENSG00000078589"
"1434",9452,"ENSG00000078596"
"1435",4898,"ENSG00000078618"
"1436",7419,"ENSG00000078668"
"1437",5108,"ENSG00000078674"
"1438",57690,"ENSG00000078687"
"1439",9139,"ENSG00000078699"
"1440",1620,"ENSG00000078725"
"1441",83737,"ENSG00000078747"
"1442",27039,"ENSG00000078795"
"1443",58476,"ENSG00000078804"
"1444",51150,"ENSG00000078808"
"1445",57644,"ENSG00000078814"
"1446",80341,"ENSG00000078898"
"1447",7161,"ENSG00000078900"
"1448",54472,"ENSG00000078902"
"1449",51619,"ENSG00000078967"
"1450",27098,"ENSG00000079101"
"1451",862,"ENSG00000079102"
"1452",1015,"ENSG00000079112"
"1453",9984,"ENSG00000079134"
"1454",51661,"ENSG00000079150"
"1455",114880,"ENSG00000079156"
"1456",6507,"ENSG00000079215"
"1457",7520,"ENSG00000079246"
"1458",56925,"ENSG00000079257"
"1459",11262,"ENSG00000079263"
"1460",8569,"ENSG00000079277"
"1461",7145,"ENSG00000079308"
"1462",57455,"ENSG00000079313"
"1463",56681,"ENSG00000079332"
"1464",8556,"ENSG00000079335"
"1465",10411,"ENSG00000079337"
